ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
169,fepgate,6,0.103169,0.600,7,422.43
170,fepgate,6,0.105160,0.400,7,1743.48
171,fepgate,6,0.101513,0.400,2,418.63
172,fepgate,6,0.099526,0.200,2,1749.91
173,fepgate,6,0.102138,0.400,7,419.81
174,fepgate,6,0.103416,0.200,7,1745.57
175,fepgate,6,0.100844,0.400,7,418.56
176,fepgate,6,0.105445,0.400,7,1758.93
177,fepgate,6,0.098718,0.200,7,419.29
178,fepgate,6,0.102473,0.400,7,1744.32
179,fepgate,6,0.105749,0.400,7,419.35
180,fepgate,6,0.101820,0.200,7,1746.41
181,fepgate,6,0.106094,0.400,7,422.05
182,fepgate,6,0.104255,0.200,7,1748.36
183,fepgate,6,0.108163,0.400,7,421.87
184,fepgate,6,0.104798,0.400,7,1749.68
185,fepgate,6,0.107770,0.400,7,420.24
186,fepgate,6,0.100226,0.600,7,1747.46
187,fepgate,6,0.106147,0.200,7,420.49
188,fepgate,6,0.101026,0.400,7,1745.95
189,fepgate,6,0.102543,0.400,7,419.89
190,fepgate,6,0.105227,0.200,7,1751.06
191,fepgate,6,0.102144,0.200,7,419.70
192,fepgate,6,0.107694,0.400,7,1750.79
193,fepgate,6,0.107542,0.400,7,422.82
194,fepgate,6,0.101181,0.200,7,1743.31
195,fepgate,6,0.103268,0.400,7,420.38
196,fepgate,6,0.102843,0.200,7,1747.63
197,fepgate,6,0.104208,0.400,7,421.91
198,fepgate,6,0.103311,0.200,7,1744.84
199,fepgate,6,0.106695,0.400,7,419.34
200,fepgate,6,0.106034,0.200,7,1744.97
201,fepgate,6,0.107051,0.400,7,419.97
202,fepgate,6,0.103130,0.400,7,1747.59
203,fepgate,6,0.104937,0.400,7,419.58
204,fepgate,6,0.107131,0.400,7,1745.40
205,fepgate,6,0.104589,0.400,7,421.70
206,fepgate,6,0.104795,0.200,7,1744.57
207,fepgate,6,0.103059,0.400,7,419.44
208,fepgate,6,0.103812,0.200,7,1752.06
209,fepgate,6,0.101874,0.200,7,421.36
210,fepgate,6,0.104166,0.400,7,1749.09
211,fepgate,6,0.102740,0.400,7,419.18
212,fepgate,6,0.104397,0.400,7,1748.12
213,fepgate,6,0.102986,0.400,7,420.40
214,fepgate,6,0.103686,0.200,7,1749.01
215,fepgate,6,0.106620,0.400,7,421.87
216,fepgate,6,0.102299,0.400,7,1746.61
217,fepgate,6,0.100853,0.400,7,420.51
218,fepgate,6,0.104884,0.600,7,1745.20
219,fepgate,6,0.100083,0.400,7,418.41
220,fepgate,6,0.105803,0.200,7,1746.01
221,fepgate,6,0.102485,0.400,7,422.68
222,fepgate,6,0.102210,0.400,7,1745.91
223,fepgate,6,0.103588,0.400,7,418.20
224,fepgate,6,0.102157,0.400,7,1745.66
225,fepgate,6,0.099815,0.400,7,424.94
226,fepgate,6,0.103403,0.600,7,1759.94
227,fepgate,6,0.100879,0.200,7,423.87
228,fepgate,6,0.107924,0.200,7,1759.41
229,fepgate,6,0.100761,0.400,7,426.38
230,fepgate,6,0.106532,0.400,7,1756.95
231,fepgate,6,0.099153,0.400,7,423.13
232,fepgate,6,0.104708,0.200,7,1752.11
233,fepgate,6,0.100473,0.400,7,419.33
234,fepgate,6,0.103367,0.400,7,1765.15
235,fepgate,6,0.101746,0.400,7,425.75
236,fepgate,6,0.105912,0.600,7,1768.02
237,fepgate,6,0.106325,0.400,7,420.08
238,fepgate,6,0.100351,0.400,7,1748.80
239,fepgate,6,0.105680,0.200,7,416.51
240,fepgate,6,0.103120,0.600,7,1750.66
241,fepgate,6,0.106912,0.600,7,419.97
242,fepgate,6,0.100731,0.200,7,1750.92
243,fepgate,6,0.105114,0.600,7,418.30
244,fepgate,6,0.106497,0.600,7,1753.61
245,fepgate,6,0.102546,0.400,7,417.33
246,fepgate,6,0.105195,0.400,7,1749.02
247,fepgate,6,0.101844,0.400,7,419.38
248,fepgate,6,0.104355,0.400,7,1745.25
249,fepgate,6,0.105852,0.400,7,415.23
250,fepgate,6,0.101895,0.400,7,1744.29
251,fepgate,6,0.100008,0.400,3,418.11
252,fepgate,6,0.100793,0.400,7,1747.09
253,fepgate,6,0.104631,0.400,7,415.41
254,fepgate,6,0.105999,0.400,7,1745.95
255,fepgate,6,0.105010,0.400,7,418.27
256,fepgate,6,0.102431,0.600,7,1743.88
257,fepgate,6,0.100962,0.400,7,416.30
258,fepgate,6,0.099396,0.600,7,1748.09
259,fepgate,6,0.100631,0.400,7,419.11
260,fepgate,6,0.103168,0.400,7,1747.85
261,fepgate,6,0.101016,0.400,7,417.58
262,fepgate,6,0.100634,0.600,7,1744.78
263,fepgate,6,0.099725,0.200,7,418.60
264,fepgate,6,0.102230,0.200,7,1752.89
265,fepgate,6,0.103087,0.200,7,415.90
266,fepgate,6,0.105722,0.400,7,1746.58
267,fepgate,6,0.102516,0.600,7,421.06
268,fepgate,6,0.106047,0.400,7,1745.49
269,fepgate,6,0.102326,0.400,7,417.72
270,fepgate,6,0.103386,0.400,7,1749.46
271,fepgate,6,0.104192,0.400,7,419.60
272,fepgate,6,0.099582,0.400,7,1747.40
273,fepgate,6,0.103751,0.400,7,418.07
274,fepgate,6,0.103266,0.400,7,1747.47
275,fepgate,6,0.101329,0.400,7,423.01
276,fepgate,6,0.106336,0.400,7,1749.55
277,fepgate,6,0.100850,0.400,7,417.43
278,fepgate,6,0.100108,0.400,7,1747.62
279,fepgate,6,0.105250,0.600,7,420.11
280,fepgate,6,0.105839,0.400,7,1746.37
281,fepgate,6,0.103096,0.400,7,418.14
282,fepgate,6,0.103045,0.400,7,1752.28
283,fepgate,6,0.103898,0.400,7,419.67
284,fepgate,6,0.105281,0.400,7,1745.75
285,fepgate,6,0.103374,0.400,7,418.10
286,fepgate,6,0.104373,0.400,7,1746.52
287,fepgate,6,0.105237,0.400,7,419.20
288,fepgate,6,0.105179,0.200,7,1743.16
289,fepgate,6,0.099625,0.400,7,419.95
290,fepgate,6,0.104019,0.400,7,1746.28
291,fepgate,6,0.105713,0.400,7,418.12
292,fepgate,6,0.105839,0.200,7,1745.26
293,fepgate,6,0.101382,0.200,7,417.35
294,fepgate,6,0.106897,0.200,7,1746.86
295,fepgate,6,0.103409,0.600,7,419.41
296,fepgate,6,0.103888,0.600,7,1746.02
297,fepgate,6,0.102251,0.400,7,418.00
298,fepgate,6,0.102914,0.400,7,1747.43
299,fepgate,6,0.098201,0.200,2,419.08
