timestamp_ms,power_W
1759962538383,9.28
1759962539430,8.92
1759962540478,8.64
1759962541520,9.07
1759962542561,7.57
1759962543601,7.43
1759962544647,6.89
1759962545689,6.90
1759962546730,6.91
1759962547767,6.90
1759962548809,6.92
1759962549856,7.09
1759962550901,7.20
1759962551949,7.01
1759962552996,6.97
1759962554043,6.95
1759962555090,6.95
1759962556136,6.98
1759962557184,7.09
1759962558229,7.34
1759962559268,6.91
1759962560308,6.89
1759962561347,6.88
1759962562388,6.87
1759962563427,6.88
1759962564466,7.09
1759962565506,7.32
1759962566553,6.97
1759962567600,6.96
1759962568647,6.96
1759962569693,6.97
1759962570740,6.95
1759962571786,7.13
1759962572832,7.45
1759962573871,6.89
1759962574911,6.87
1759962575951,6.90
1759962576990,6.87
1759962578029,6.86
1759962579069,7.37
1759962580109,6.91
1759962581155,6.90
1759962582202,6.95
1759962583249,6.97
1759962584296,6.95
1759962585343,7.04
1759962586388,7.41
1759962587427,6.92
1759962588466,6.90
1759962589505,6.90
1759962590546,6.89
1759962591584,6.90
1759962592649,6.98
1759962593689,7.41
1759962594736,7.06
1759962595782,7.00
1759962596829,6.98
1759962597876,6.97
1759962598923,6.96
1759962599968,7.10
1759962601009,7.47
1759962602056,7.06
1759962603105,7.00
1759962604153,6.98
1759962605198,6.97
1759962606241,6.96
1759962607285,7.17
1759962608355,7.28
1759962609402,6.98
1759962610449,6.94
1759962611496,6.94
1759962612543,6.94
1759962613590,6.92
1759962614637,7.08
1759962615682,7.38
1759962616729,6.94
1759962617776,6.94
1759962618823,6.95
1759962619870,6.96
1759962620916,6.94
1759962621962,7.12
1759962623008,7.41
1759962624055,6.88
1759962625104,6.88
1759962626150,6.92
1759962627197,10.63
1759962628239,8.42
1759962629283,10.32
1759962630327,9.48
1759962631364,10.71
1759962632407,10.20
1759962633453,8.65
1759962634500,8.65
1759962635545,10.97
1759962636615,10.24
1759962637690,10.97
1759962638738,8.69
1759962639784,8.64
1759962640829,8.60
1759962641878,8.65
1759962642924,8.66
1759962643970,8.72
1759962645016,8.70
1759962646061,8.62
1759962647106,8.65
1759962648151,8.68
1759962649196,8.53
1759962650239,8.63
1759962651282,8.69
1759962652355,8.62
1759962653403,8.02
1759962654451,7.98
1759962655498,7.99
1759962656542,8.01
1759962657585,8.13
1759962658631,8.23
1759962659671,7.89
1759962660710,8.14
1759962661756,8.24
1759962662802,7.98
1759962663846,7.93
1759962664892,8.18
1759962665939,8.64
1759962666982,8.60
1759962668038,8.68
1759962669082,8.52
1759962670130,7.97
1759962671176,8.54
1759962672222,8.94
1759962673274,8.80
1759962674321,8.72
1759962675368,7.87
1759962676415,8.19
1759962677460,8.73
1759962678507,8.12
1759962679552,8.22
1759962680600,8.00
1759962681648,9.01
1759962682691,11.12
1759962683758,13.14
1759962684823,15.40
1759962685874,16.53
1759962686934,13.37
1759962688011,10.51
1759962689080,12.37
1759962690143,15.46
1759962691234,9.98
1759962692274,10.17
1759962693321,9.02
1759962694365,14.02
1759962695411,11.68
1759962696480,10.12
1759962697525,8.66
1759962698593,15.74
1759962699666,11.82
1759962700713,11.08
1759962701786,16.38
1759962702857,9.02
1759962703904,13.40
1759962704985,10.60
1759962706051,14.47
1759962707129,10.35
1759962708174,10.23
1759962709242,11.44
1759962710314,12.79
1759962711386,11.24
1759962712434,8.86
1759962713476,8.94
1759962714522,9.22
1759962715588,11.06
1759962716643,15.77
1759962717715,12.40
1759962718789,14.66
1759962719856,9.81
1759962720901,10.05
1759962721978,9.62
1759962723049,10.20
1759962724117,9.48
1759962725156,10.36
1759962726211,9.16
1759962727280,9.43
1759962728348,9.22
1759962729392,9.85
1759962730458,11.02
1759962731513,11.75
1759962732595,17.06
1759962733679,15.02
1759962734756,13.97
1759962735819,16.02
1759962736871,16.60
