ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
188,off,6,0.144444,0.000,7,405.77
189,off,6,0.120691,0.200,7,1717.13
190,off,6,0.126265,0.200,7,408.09
191,off,6,0.139336,0.200,7,1717.06
192,off,6,0.121571,0.400,7,405.80
193,off,6,0.148906,0.200,7,1717.52
194,off,6,0.123719,0.200,7,407.76
195,off,6,0.158780,0.200,7,1719.87
196,off,6,0.130365,0.400,7,412.73
197,off,6,0.127931,0.200,7,1735.24
198,off,6,0.145594,0.400,7,410.76
199,off,6,0.154132,0.200,7,1740.18
200,off,6,0.125368,0.200,7,410.25
201,off,6,0.158421,0.200,7,1749.32
202,off,6,0.132163,0.400,7,412.47
203,off,6,0.145405,0.400,7,1728.12
204,off,6,0.135121,0.400,7,405.97
205,off,6,0.144447,0.200,7,1726.39
206,off,6,0.137007,0.400,7,404.85
207,off,6,0.135805,0.200,7,1723.85
208,off,6,0.119812,0.000,7,404.97
209,off,6,0.163734,0.000,7,1723.23
210,off,6,0.158263,0.200,7,410.79
211,off,6,0.132317,0.200,2,1722.12
212,off,6,0.122996,0.200,2,407.37
213,off,6,0.141937,0.200,7,1720.64
214,off,6,0.136824,0.200,7,408.35
215,off,6,0.144323,0.200,7,1721.91
216,off,6,0.155863,0.000,7,408.34
217,off,6,0.128578,0.400,7,1721.52
218,off,6,0.149748,0.400,7,409.26
219,off,6,0.132754,0.200,7,1720.16
220,off,6,0.138347,0.200,7,413.37
221,off,6,0.151271,0.200,7,1733.41
222,off,6,0.132852,0.200,7,404.95
223,off,6,0.126119,0.400,7,1729.16
224,off,6,0.147756,0.000,7,405.33
225,off,6,0.148727,0.400,7,1725.98
226,off,6,0.143281,0.200,7,404.66
227,off,6,0.155501,0.200,7,1725.52
228,off,6,0.166828,0.200,7,404.74
229,off,6,0.133253,0.400,7,1726.29
230,off,6,0.156376,0.200,7,404.34
231,off,6,0.141464,0.200,7,1724.17
232,off,6,0.121732,0.200,7,405.93
233,off,6,0.154778,0.400,7,1725.49
234,off,6,0.144408,0.200,7,405.66
235,off,6,0.147460,0.200,7,1719.17
236,off,6,0.138230,0.200,7,406.73
237,off,6,0.168173,0.200,7,1720.48
238,off,6,0.150330,0.200,7,407.93
239,off,6,0.150232,0.400,7,1728.41
240,off,6,0.127544,0.200,7,405.76
241,off,6,0.153211,0.200,7,1730.77
242,off,6,0.135220,0.200,7,406.62
243,off,6,0.168156,0.000,7,1733.87
244,off,6,0.134262,0.400,7,406.25
245,off,6,0.139154,0.200,7,1729.41
246,off,6,0.126738,0.200,7,406.06
247,off,6,0.152651,0.200,7,1729.36
248,off,6,0.152973,0.400,7,404.98
249,off,6,0.134800,0.400,7,1727.55
250,off,6,0.128410,0.400,7,404.91
251,off,6,0.143701,0.200,7,1728.63
252,off,6,0.132552,0.200,7,404.90
253,off,6,0.153305,0.200,7,1728.74
254,off,6,0.133310,0.200,7,405.14
255,off,6,0.150257,0.200,7,1729.40
256,off,6,0.156876,0.400,7,405.48
257,off,6,0.143311,0.200,7,1726.74
258,off,6,0.159678,0.200,7,424.61
259,off,6,0.155498,0.200,7,1726.10
260,off,6,0.142570,0.200,7,404.85
261,off,6,0.137752,0.400,7,1727.12
262,off,6,0.159171,0.000,7,404.80
263,off,6,0.152425,0.200,7,1725.58
264,off,6,0.148700,0.200,7,404.95
265,off,6,0.135734,0.200,7,1723.21
266,off,6,0.153086,0.000,7,407.05
267,off,6,0.159229,0.000,7,1725.09
268,off,6,0.138575,0.200,7,404.35
269,off,6,0.121563,0.400,7,1725.33
270,off,6,0.138590,0.400,7,406.92
271,off,6,0.131111,0.400,7,1731.56
272,off,6,0.143702,0.400,7,404.94
273,off,6,0.152188,0.000,7,1729.33
274,off,6,0.129799,0.400,7,406.18
275,off,6,0.137375,0.200,7,1728.69
276,off,6,0.145283,0.200,7,405.92
277,off,6,0.141255,0.400,7,1734.88
278,off,6,0.160122,0.400,7,404.81
279,off,6,0.153803,0.200,7,1725.60
280,off,6,0.126412,0.200,7,407.54
281,off,6,0.131775,0.200,7,1724.07
282,off,6,0.151032,0.200,7,405.80
283,off,6,0.148898,0.400,7,1725.27
284,off,6,0.133801,0.200,7,403.36
285,off,6,0.135117,0.400,7,1730.15
286,off,6,0.146329,0.200,7,405.86
287,off,6,0.130288,0.400,7,1727.06
288,off,6,0.150419,0.000,7,403.90
289,off,6,0.133454,0.200,7,1733.37
290,off,6,0.135745,0.200,7,406.09
291,off,6,0.130584,0.200,7,1728.55
292,off,6,0.133209,0.200,7,404.10
293,off,6,0.153078,0.200,7,1726.05
294,off,6,0.136287,0.400,7,408.03
295,off,6,0.134764,0.200,7,1735.21
296,off,6,0.145320,0.200,7,403.37
297,off,6,0.129672,0.200,7,1725.87
298,off,6,0.138203,0.400,7,405.26
299,off,6,0.143519,0.200,7,1729.66
