ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
98,fepgate,6,0.114431,0.200,7,1732.96
99,fepgate,6,0.118981,0.200,7,418.60
100,fepgate,6,0.117461,0.400,7,1731.88
101,fepgate,6,0.120887,0.000,7,412.92
102,fepgate,6,0.119519,0.200,7,1731.50
103,fepgate,6,0.113365,0.200,7,419.80
104,fepgate,6,0.117973,0.400,7,1732.12
105,fepgate,6,0.112872,0.400,7,412.74
106,fepgate,6,0.115983,0.400,7,1732.04
107,fepgate,6,0.121068,0.200,7,416.87
108,fepgate,6,0.120291,0.400,7,1731.60
109,fepgate,6,0.114131,0.400,7,414.38
110,fepgate,6,0.118987,0.400,7,1733.89
111,fepgate,6,0.116282,0.400,7,416.98
112,fepgate,6,0.120378,0.400,7,1732.64
113,fepgate,6,0.111604,0.400,7,415.63
114,fepgate,6,0.115215,0.200,7,1735.59
115,fepgate,6,0.119358,0.200,7,418.05
116,fepgate,6,0.117005,0.200,7,1739.43
117,fepgate,6,0.112143,0.200,7,413.80
118,fepgate,6,0.114956,0.200,7,1732.72
119,fepgate,6,0.115653,0.400,7,415.38
120,fepgate,6,0.117623,0.400,7,1735.05
121,fepgate,6,0.117264,0.200,7,414.57
122,fepgate,6,0.119318,0.400,7,1737.09
123,fepgate,6,0.118470,0.200,7,416.75
124,fepgate,6,0.121780,0.200,7,1733.75
125,fepgate,6,0.111548,0.200,7,414.67
126,fepgate,6,0.115766,0.200,7,1735.22
127,fepgate,6,0.115197,0.200,7,416.61
128,fepgate,6,0.115196,0.400,7,1733.73
129,fepgate,6,0.119789,0.200,7,412.24
130,fepgate,6,0.116957,0.600,7,1735.95
131,fepgate,6,0.119918,0.200,7,420.42
132,fepgate,6,0.115485,0.400,7,1737.41
133,fepgate,6,0.117524,0.400,7,415.95
134,fepgate,6,0.115643,0.200,7,1743.41
135,fepgate,6,0.115162,0.600,7,412.42
136,fepgate,6,0.115789,0.400,7,1743.10
137,fepgate,6,0.113415,0.400,7,419.78
138,fepgate,6,0.113125,0.400,7,1756.20
139,fepgate,6,0.119268,0.200,7,417.90
140,fepgate,6,0.116943,0.200,7,1758.60
141,fepgate,6,0.118941,0.200,7,417.50
142,fepgate,6,0.116292,0.400,7,1755.16
143,fepgate,6,0.120778,0.200,7,418.11
144,fepgate,6,0.116425,0.200,7,1755.73
145,fepgate,6,0.115645,0.400,7,419.16
146,fepgate,6,0.113685,0.400,7,1758.88
147,fepgate,6,0.121248,0.200,7,418.27
148,fepgate,6,0.115376,0.400,7,1753.31
149,fepgate,6,0.117370,0.200,7,417.75
150,fepgate,6,0.113633,0.200,7,1757.09
151,fepgate,6,0.114266,0.400,7,421.82
152,fepgate,6,0.115066,0.400,7,1751.96
153,fepgate,6,0.112751,0.400,7,437.45
154,fepgate,6,0.114544,0.200,7,1758.96
155,fepgate,6,0.115977,0.400,7,419.63
156,fepgate,6,0.113919,0.400,7,1760.81
157,fepgate,6,0.112775,0.400,7,419.33
158,fepgate,6,0.118344,0.200,7,1754.36
159,fepgate,6,0.116537,0.200,7,420.04
160,fepgate,6,0.118504,0.000,7,1756.06
161,fepgate,6,0.117285,0.400,7,419.40
162,fepgate,6,0.111325,0.200,7,1754.14
163,fepgate,6,0.117743,0.000,7,420.74
164,fepgate,6,0.113682,0.400,7,1756.72
165,fepgate,6,0.114809,0.400,7,418.47
166,fepgate,6,0.114526,0.200,7,1757.05
167,fepgate,6,0.115674,0.400,7,419.14
168,fepgate,6,0.117712,0.200,7,1757.14
169,fepgate,6,0.116813,0.200,7,418.57
170,fepgate,6,0.119297,0.200,7,1757.83
171,fepgate,6,0.119561,0.400,7,419.13
172,fepgate,6,0.118476,0.400,7,1763.34
173,fepgate,6,0.116557,0.200,7,418.60
174,fepgate,6,0.115027,0.200,7,1758.43
175,fepgate,6,0.119957,0.200,7,419.18
176,fepgate,6,0.118861,0.400,7,1755.80
177,fepgate,6,0.114405,0.400,7,421.58
178,fepgate,6,0.114345,0.400,7,1757.13
179,fepgate,6,0.116685,0.400,7,418.66
180,fepgate,6,0.118312,0.200,7,1759.08
181,fepgate,6,0.116673,0.400,7,419.64
182,fepgate,6,0.114673,0.200,7,1760.46
183,fepgate,6,0.114262,0.400,7,422.64
184,fepgate,6,0.116017,0.200,7,1758.15
185,fepgate,6,0.116977,0.200,7,419.22
186,fepgate,6,0.114841,0.200,7,1759.71
187,fepgate,6,0.114530,0.400,7,443.68
188,fepgate,6,0.114005,0.200,7,1758.86
189,fepgate,6,0.116624,0.200,7,421.99
190,fepgate,6,0.111684,0.200,7,1771.20
191,fepgate,6,0.115610,0.400,7,423.43
192,fepgate,6,0.118836,0.400,7,1770.23
193,fepgate,6,0.122153,0.200,7,426.42
194,fepgate,6,0.116924,0.200,7,1769.72
195,fepgate,6,0.120832,0.200,7,427.74
196,fepgate,6,0.117980,0.600,7,1770.93
197,fepgate,6,0.116308,0.200,7,423.80
198,fepgate,6,0.119608,0.200,7,1768.12
199,fepgate,6,0.117811,0.200,7,419.31
200,fepgate,6,0.112391,0.600,7,1752.02
201,fepgate,6,0.119849,0.200,7,416.77
202,fepgate,6,0.112769,0.200,2,1751.49
203,fepgate,6,0.116923,0.200,7,419.38
204,fepgate,6,0.113103,0.400,7,1751.11
205,fepgate,6,0.118845,0.000,7,419.30
206,fepgate,6,0.117031,0.400,7,1759.08
207,fepgate,6,0.118322,0.200,7,437.25
208,fepgate,6,0.118255,0.200,7,1750.47
209,fepgate,6,0.119639,0.200,7,419.67
210,fepgate,6,0.111337,0.000,7,1753.16
211,fepgate,6,0.118262,0.200,7,422.22
212,fepgate,6,0.116635,0.200,7,1753.64
213,fepgate,6,0.113249,0.400,7,418.44
214,fepgate,6,0.117952,0.200,7,1753.83
215,fepgate,6,0.110003,0.400,7,420.07
216,fepgate,6,0.117796,0.400,7,1751.97
217,fepgate,6,0.112935,0.200,7,418.04
218,fepgate,6,0.117811,0.200,7,1750.25
219,fepgate,6,0.118460,0.400,7,419.08
220,fepgate,6,0.118309,0.400,7,1752.95
221,fepgate,6,0.116321,0.400,7,418.20
222,fepgate,6,0.114174,0.200,7,1750.84
223,fepgate,6,0.118099,0.200,7,419.06
224,fepgate,6,0.119750,0.400,7,1753.70
225,fepgate,6,0.113042,0.200,7,417.43
226,fepgate,6,0.121262,0.400,7,1761.96
227,fepgate,6,0.119556,0.200,7,417.85
228,fepgate,6,0.116542,0.200,7,1755.71
229,fepgate,6,0.111965,0.200,7,423.86
230,fepgate,6,0.119502,0.200,7,1755.97
231,fepgate,6,0.117054,0.400,7,416.96
232,fepgate,6,0.116770,0.200,7,1757.18
233,fepgate,6,0.117348,0.200,7,420.62
234,fepgate,6,0.121216,0.200,7,1754.08
235,fepgate,6,0.110496,0.400,7,416.91
236,fepgate,6,0.114375,0.200,7,1756.35
237,fepgate,6,0.120160,0.400,7,421.08
238,fepgate,6,0.113477,0.400,7,1757.02
239,fepgate,6,0.114945,0.200,7,417.60
240,fepgate,6,0.112245,0.400,7,1757.48
241,fepgate,6,0.116056,0.400,7,429.00
242,fepgate,6,0.120906,0.200,7,1760.05
243,fepgate,6,0.120426,0.200,7,416.94
244,fepgate,6,0.118014,0.200,7,1766.16
245,fepgate,6,0.119744,0.200,7,421.96
246,fepgate,6,0.111334,0.600,7,1757.84
247,fepgate,6,0.112470,0.200,7,417.18
248,fepgate,6,0.115072,0.600,7,1757.62
249,fepgate,6,0.115936,0.200,7,421.09
250,fepgate,6,0.121056,0.200,7,1755.14
251,fepgate,6,0.113066,0.200,7,418.48
252,fepgate,6,0.119634,0.200,7,1749.17
253,fepgate,6,0.117147,0.400,7,418.80
254,fepgate,6,0.115429,0.400,7,1747.08
255,fepgate,6,0.120796,0.200,7,417.86
256,fepgate,6,0.115860,0.200,7,1748.78
257,fepgate,6,0.119898,0.400,7,418.66
258,fepgate,6,0.119402,0.200,7,1748.87
259,fepgate,6,0.117409,0.400,7,418.26
260,fepgate,6,0.118522,0.200,7,1752.79
261,fepgate,6,0.113718,0.400,7,419.16
262,fepgate,6,0.117472,0.200,7,1756.23
263,fepgate,6,0.120142,0.200,7,418.33
264,fepgate,6,0.116966,0.400,7,1749.19
265,fepgate,6,0.115064,0.200,7,419.06
266,fepgate,6,0.116881,0.200,7,1750.84
267,fepgate,6,0.120524,0.200,7,418.21
268,fepgate,6,0.120950,0.200,7,1748.02
269,fepgate,6,0.114668,0.400,7,418.76
270,fepgate,6,0.118553,0.000,7,1752.43
271,fepgate,6,0.118441,0.400,7,419.38
272,fepgate,6,0.112873,0.200,7,1750.88
273,fepgate,6,0.119968,0.200,7,419.78
274,fepgate,6,0.113072,0.400,3,1753.41
275,fepgate,6,0.115074,0.400,7,421.96
276,fepgate,6,0.118569,0.200,7,1752.17
277,fepgate,6,0.118635,0.400,7,419.13
278,fepgate,6,0.120953,0.200,7,1752.28
279,fepgate,6,0.121059,0.200,7,418.25
280,fepgate,6,0.120446,0.200,7,1753.33
281,fepgate,6,0.117343,0.200,7,427.42
282,fepgate,6,0.115467,0.400,7,1752.41
283,fepgate,6,0.120022,0.400,7,419.58
284,fepgate,6,0.117637,0.200,7,1754.27
285,fepgate,6,0.112626,0.200,7,419.04
286,fepgate,6,0.118360,0.200,7,1750.30
287,fepgate,6,0.114939,0.200,7,420.65
288,fepgate,6,0.114476,0.200,2,1749.44
289,fepgate,6,0.113964,0.400,7,418.19
290,fepgate,6,0.114382,0.200,7,1751.83
291,fepgate,6,0.120255,0.200,7,418.07
292,fepgate,6,0.112041,0.200,7,1750.41
293,fepgate,6,0.118416,0.400,7,419.07
294,fepgate,6,0.120073,0.400,7,1751.46
295,fepgate,6,0.119936,0.200,7,419.10
296,fepgate,6,0.120293,0.400,7,1751.80
297,fepgate,6,0.114389,0.200,7,420.70
298,fepgate,6,0.113184,0.400,7,1751.10
299,fepgate,6,0.120075,0.200,7,419.03
