ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
136,off,6,0.147902,0.200,7,405.57
137,off,6,0.129083,0.200,7,1729.14
138,off,6,0.171883,0.200,7,404.33
139,off,6,0.142795,0.200,7,1730.02
140,off,6,0.142953,0.200,7,404.77
141,off,6,0.146171,0.200,7,1727.20
142,off,6,0.128242,0.200,7,403.90
143,off,6,0.151051,0.400,7,1731.62
144,off,6,0.161204,0.200,7,405.46
145,off,6,0.149252,0.400,7,1727.98
146,off,6,0.140222,0.200,7,404.65
147,off,6,0.144433,0.200,7,1731.27
148,off,6,0.124345,0.200,7,404.58
149,off,6,0.133030,0.200,7,1725.04
150,off,6,0.131616,0.200,7,405.95
151,off,6,0.139743,0.200,7,1720.85
152,off,6,0.142494,0.200,7,402.30
153,off,6,0.118881,0.400,7,1729.26
154,off,6,0.121886,0.400,7,403.01
155,off,6,0.142064,0.200,7,1721.99
156,off,6,0.134515,0.200,7,402.00
157,off,6,0.152403,0.200,7,1724.53
158,off,6,0.141129,0.200,7,402.90
159,off,6,0.126079,0.200,7,1716.85
160,off,6,0.129290,0.400,7,400.50
161,off,6,0.120630,0.200,7,1722.68
162,off,6,0.142727,0.200,7,403.18
163,off,6,0.134270,0.400,7,1719.42
164,off,6,0.133984,0.400,3,401.29
165,off,6,0.139333,0.200,7,1716.59
166,off,6,0.135937,0.200,7,402.89
167,off,6,0.149310,0.400,7,1721.05
168,off,6,0.141128,0.200,7,400.79
169,off,6,0.147083,0.200,7,1716.13
170,off,6,0.149457,0.200,7,402.73
171,off,6,0.162779,0.200,7,1720.66
172,off,6,0.140634,0.200,7,420.67
173,off,6,0.152782,0.200,7,1717.30
174,off,6,0.125210,0.400,7,402.52
175,off,6,0.143158,0.000,7,1718.22
176,off,6,0.161519,0.200,7,403.69
177,off,6,0.142391,0.200,7,1717.78
178,off,6,0.153521,0.200,7,402.84
179,off,6,0.124042,0.400,7,1717.29
180,off,6,0.142025,0.200,7,401.27
181,off,6,0.148633,0.400,7,1721.21
182,off,6,0.157891,0.200,7,404.82
183,off,6,0.146978,0.200,7,1719.99
184,off,6,0.137080,0.400,7,400.20
185,off,6,0.123002,0.200,7,1723.97
186,off,6,0.134448,0.400,7,411.65
187,off,6,0.147446,0.200,7,1730.37
188,off,6,0.145754,0.200,7,402.70
189,off,6,0.136067,0.200,7,1725.19
190,off,6,0.137221,0.200,7,405.83
191,off,6,0.144659,0.200,7,1735.58
192,off,6,0.135977,0.200,7,403.54
193,off,6,0.138885,0.200,7,1727.06
194,off,6,0.165888,0.000,7,405.56
195,off,6,0.134817,0.400,7,1732.22
196,off,6,0.152786,0.200,7,403.17
197,off,6,0.150691,0.200,7,1727.42
198,off,6,0.137038,0.200,7,405.69
199,off,6,0.133566,0.200,7,1727.89
200,off,6,0.131715,0.200,7,406.88
201,off,6,0.139933,0.000,7,1726.84
202,off,6,0.159737,0.000,7,405.35
203,off,6,0.140563,0.000,7,1724.70
204,off,6,0.134481,0.200,7,406.26
205,off,6,0.139253,0.200,7,1726.78
206,off,6,0.134690,0.200,7,405.25
207,off,6,0.120675,0.400,7,1726.10
208,off,6,0.147062,0.200,7,404.99
209,off,6,0.145098,0.200,7,1727.89
210,off,6,0.136369,0.200,7,403.12
211,off,6,0.130047,0.400,7,1721.02
212,off,6,0.135072,0.400,7,401.93
213,off,6,0.144555,0.400,7,1724.30
214,off,6,0.134711,0.200,7,403.43
215,off,6,0.123934,0.200,7,1731.00
216,off,6,0.130696,0.200,7,406.80
217,off,6,0.136954,0.200,7,1732.33
218,off,6,0.122456,0.200,2,402.82
219,off,6,0.140108,0.200,7,1727.50
220,off,6,0.140194,0.200,7,405.60
221,off,6,0.142944,0.400,7,1728.06
222,off,6,0.140397,0.400,7,403.01
223,off,6,0.142704,0.200,7,1730.09
224,off,6,0.141895,0.400,7,406.36
225,off,6,0.146098,0.200,7,1724.78
226,off,6,0.140022,0.200,7,402.09
227,off,6,0.143809,0.200,7,1725.78
228,off,6,0.137760,0.200,7,407.93
229,off,6,0.143901,0.200,7,1733.30
230,off,6,0.152072,0.200,7,401.83
231,off,6,0.132609,0.200,7,1726.13
232,off,6,0.150733,0.400,7,406.71
233,off,6,0.135483,0.400,7,1728.17
234,off,6,0.152676,0.200,7,402.68
235,off,6,0.177338,0.200,7,1728.59
236,off,6,0.116737,0.200,7,404.85
237,off,6,0.148021,0.200,7,1729.94
238,off,6,0.144217,0.000,7,403.66
239,off,6,0.148460,0.200,7,1725.60
240,off,6,0.146466,0.200,7,407.05
241,off,6,0.134214,0.200,7,1734.30
242,off,6,0.144827,0.200,7,404.54
243,off,6,0.153585,0.200,7,1739.40
244,off,6,0.136943,0.200,7,405.91
245,off,6,0.161637,0.200,7,1744.69
246,off,6,0.139604,0.200,7,409.28
247,off,6,0.135738,0.200,7,1755.08
248,off,6,0.148423,0.200,7,410.68
249,off,6,0.149411,0.200,7,1735.43
250,off,6,0.130582,0.400,7,407.54
251,off,6,0.116388,0.200,2,1728.75
252,off,6,0.134559,0.400,7,404.95
253,off,6,0.142412,0.200,7,1726.98
254,off,6,0.133324,0.400,7,406.45
255,off,6,0.138974,0.200,7,1727.79
256,off,6,0.138106,0.200,7,405.01
257,off,6,0.138635,0.400,7,1727.18
258,off,6,0.136726,0.200,7,405.83
259,off,6,0.156926,0.200,7,1724.74
260,off,6,0.152479,0.200,7,405.23
261,off,6,0.146096,0.200,7,1732.20
262,off,6,0.134405,0.200,7,406.19
263,off,6,0.134401,0.400,7,1723.99
264,off,6,0.145984,0.200,7,408.02
265,off,6,0.146748,0.200,7,1726.90
266,off,6,0.144011,0.200,7,405.83
267,off,6,0.148779,0.200,7,1734.32
268,off,6,0.124916,0.200,7,404.74
269,off,6,0.137568,0.400,7,1729.05
270,off,6,0.138751,0.400,7,407.50
271,off,6,0.174094,0.000,7,1729.72
272,off,6,0.139870,0.000,7,404.34
273,off,6,0.145306,0.400,7,1728.59
274,off,6,0.144336,0.200,7,406.95
275,off,6,0.150304,0.200,7,1729.64
276,off,6,0.125478,0.400,7,405.05
277,off,6,0.158294,0.200,7,1729.83
278,off,6,0.121035,0.200,7,406.93
279,off,6,0.150303,0.200,7,1729.25
280,off,6,0.132247,0.200,7,405.25
281,off,6,0.149346,0.400,7,1727.54
282,off,6,0.121201,0.400,7,405.57
283,off,6,0.129525,0.200,7,1726.31
284,off,6,0.125060,0.200,2,406.36
285,off,6,0.126655,0.400,7,1737.04
286,off,6,0.134866,0.200,7,405.26
287,off,6,0.156939,0.400,7,1725.99
288,off,6,0.136539,0.200,7,404.81
289,off,6,0.149156,0.200,7,1726.41
290,off,6,0.150867,0.200,7,402.10
291,off,6,0.123367,0.200,7,1719.08
292,off,6,0.157112,0.200,7,404.10
293,off,6,0.131164,0.200,7,1719.82
294,off,6,0.131698,0.400,7,401.95
295,off,6,0.143408,0.200,7,1718.71
296,off,6,0.145640,0.200,7,403.94
297,off,6,0.136273,0.200,7,1720.88
298,off,6,0.130238,0.200,7,403.42
299,off,6,0.159235,0.200,7,1717.72
