ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
103,off,6,0.136170,0.200,7,1718.55
104,off,6,0.134303,0.400,7,412.37
105,off,6,0.138901,0.200,7,1719.12
106,off,6,0.157878,0.200,7,410.36
107,off,6,0.149105,0.200,7,1724.14
108,off,6,0.149239,0.200,7,413.33
109,off,6,0.151392,0.200,7,1734.69
110,off,6,0.145611,0.200,7,409.67
111,off,6,0.140467,0.200,7,1719.30
112,off,6,0.153002,0.200,7,412.46
113,off,6,0.147725,0.200,7,1720.93
114,off,6,0.130870,0.200,7,409.89
115,off,6,0.149224,0.000,7,1720.01
116,off,6,0.149976,0.400,7,415.10
117,off,6,0.147454,0.200,7,1719.73
118,off,6,0.134449,0.400,7,410.52
119,off,6,0.138271,0.200,7,1720.28
120,off,6,0.140043,0.000,7,412.93
121,off,6,0.145745,0.200,7,1720.45
122,off,6,0.157559,0.000,7,408.87
123,off,6,0.145089,0.200,7,1718.10
124,off,6,0.147543,0.000,7,413.46
125,off,6,0.148151,0.200,7,1721.79
126,off,6,0.144405,0.200,7,408.84
127,off,6,0.135006,0.200,7,1727.46
128,off,6,0.142158,0.200,7,414.14
129,off,6,0.179757,0.000,7,1721.81
130,off,6,0.145961,0.400,7,409.73
131,off,6,0.134935,0.400,7,1711.21
132,off,6,0.140432,0.200,7,407.65
133,off,6,0.135169,0.400,7,1706.78
134,off,6,0.141118,0.200,7,407.92
135,off,6,0.143055,0.400,7,1706.45
136,off,6,0.129950,0.200,7,410.74
137,off,6,0.152999,0.000,7,1704.06
138,off,6,0.142847,0.200,7,409.90
139,off,6,0.139005,0.200,7,1707.50
140,off,6,0.134949,0.400,7,409.20
141,off,6,0.138856,0.200,7,1703.58
142,off,6,0.126583,0.400,7,410.64
143,off,6,0.131443,0.200,7,1705.18
144,off,6,0.131050,0.400,7,410.04
145,off,6,0.121839,0.200,7,1709.07
146,off,6,0.132252,0.400,7,410.24
147,off,6,0.142864,0.400,7,1729.65
148,off,6,0.117249,0.200,7,411.65
149,off,6,0.140750,0.400,7,1720.40
150,off,6,0.136670,0.200,7,415.78
151,off,6,0.134610,0.400,7,1719.22
152,off,6,0.131371,0.200,7,414.26
153,off,6,0.145074,0.400,7,1722.49
154,off,6,0.115505,0.400,7,415.09
155,off,6,0.127669,0.400,7,1720.93
156,off,6,0.134591,0.400,7,414.86
157,off,6,0.136979,0.400,7,1719.41
158,off,6,0.129368,0.400,7,415.05
159,off,6,0.139050,0.400,7,1720.77
160,off,6,0.135025,0.200,7,414.66
161,off,6,0.129656,0.200,7,1718.45
162,off,6,0.130697,0.400,7,414.04
163,off,6,0.150401,0.200,7,1721.01
164,off,6,0.158211,0.200,7,416.00
165,off,6,0.152083,0.000,7,1727.47
166,off,6,0.174834,0.200,7,416.68
167,off,6,0.132642,0.200,7,1721.66
168,off,6,0.130707,0.200,7,411.71
169,off,6,0.129931,0.400,7,1722.01
170,off,6,0.118932,0.400,7,413.10
171,off,6,0.143944,0.200,7,1719.44
172,off,6,0.138379,0.200,7,410.96
173,off,6,0.144323,0.200,7,1722.28
174,off,6,0.149795,0.200,7,413.21
175,off,6,0.135061,0.400,7,1716.43
176,off,6,0.136929,0.200,7,410.26
177,off,6,0.134803,0.200,7,1705.69
178,off,6,0.133060,0.200,7,409.45
179,off,6,0.138984,0.200,7,1715.31
180,off,6,0.128563,0.400,7,411.45
181,off,6,0.132625,0.400,7,1719.90
182,off,6,0.130328,0.200,7,416.70
183,off,6,0.151570,0.400,7,1741.55
184,off,6,0.120637,0.200,7,438.78
185,off,6,0.127325,0.400,7,1724.41
186,off,6,0.144100,0.400,7,419.35
187,off,6,0.121859,0.400,7,1721.43
188,off,6,0.146331,0.200,7,412.44
189,off,6,0.152915,0.000,7,1723.17
190,off,6,0.134604,0.400,7,415.95
191,off,6,0.131532,0.200,7,1721.23
192,off,6,0.147150,0.200,7,410.82
193,off,6,0.116078,0.200,7,1725.19
194,off,6,0.129599,0.200,7,416.70
195,off,6,0.150318,0.200,7,1723.07
196,off,6,0.135211,0.200,7,410.07
197,off,6,0.133534,0.200,7,1720.51
198,off,6,0.147634,0.200,7,414.09
199,off,6,0.147020,0.200,7,1728.74
200,off,6,0.123309,0.400,7,411.84
201,off,6,0.141602,0.200,7,1705.59
202,off,6,0.134516,0.200,7,411.43
203,off,6,0.135975,0.400,7,1713.44
204,off,6,0.144787,0.200,7,408.26
205,off,6,0.143024,0.200,7,1706.11
206,off,6,0.138016,0.200,7,410.21
207,off,6,0.142132,0.200,7,1702.34
208,off,6,0.147273,0.200,7,407.27
209,off,6,0.128734,0.400,7,1700.75
210,off,6,0.141432,0.200,7,412.70
211,off,6,0.138115,0.400,7,1704.86
212,off,6,0.152846,0.000,7,407.14
213,off,6,0.135571,0.200,7,1705.19
214,off,6,0.138173,0.400,7,409.85
215,off,6,0.122612,0.200,2,1706.55
216,off,6,0.153527,0.200,7,407.77
217,off,6,0.122360,0.200,7,1704.36
218,off,6,0.140621,0.200,7,408.94
219,off,6,0.128054,0.200,7,1706.35
220,off,6,0.137336,0.200,7,407.65
221,off,6,0.163860,0.200,7,1713.40
222,off,6,0.134157,0.400,7,409.67
223,off,6,0.155829,0.200,7,1705.08
224,off,6,0.139030,0.200,7,407.04
225,off,6,0.143027,0.200,7,1702.42
226,off,6,0.156868,0.000,7,407.23
227,off,6,0.130050,0.400,7,1709.56
228,off,6,0.169481,0.200,7,407.44
229,off,6,0.134761,0.400,7,1706.73
230,off,6,0.156426,0.400,7,408.58
231,off,6,0.128406,0.400,7,1703.69
232,off,6,0.114309,0.400,7,406.34
233,off,6,0.128938,0.200,7,1704.15
234,off,6,0.136280,0.200,7,409.08
235,off,6,0.143694,0.200,7,1706.88
236,off,6,0.154777,0.000,7,405.82
237,off,6,0.121360,0.400,7,1712.88
238,off,6,0.146455,0.200,7,411.08
239,off,6,0.128902,0.200,7,1732.34
240,off,6,0.120249,0.200,7,411.68
241,off,6,0.136988,0.200,7,1723.68
242,off,6,0.154098,0.400,7,410.99
243,off,6,0.151131,0.400,7,1724.37
244,off,6,0.137926,0.200,7,417.09
245,off,6,0.135939,0.400,7,1722.87
246,off,6,0.152143,0.200,7,410.56
247,off,6,0.141124,0.400,7,1725.28
248,off,6,0.144642,0.200,7,412.21
249,off,6,0.153436,0.200,7,1723.04
250,off,6,0.144040,0.200,7,410.35
251,off,6,0.129341,0.200,7,1723.52
252,off,6,0.147674,0.200,7,412.13
253,off,6,0.133217,0.400,7,1709.47
254,off,6,0.142877,0.200,7,407.30
255,off,6,0.157588,0.200,7,1706.34
256,off,6,0.135786,0.400,7,409.28
257,off,6,0.145658,0.200,7,1716.19
258,off,6,0.146365,0.200,2,412.74
259,off,6,0.128543,0.400,7,1717.95
260,off,6,0.150424,0.200,7,414.31
261,off,6,0.156327,0.200,7,1721.23
262,off,6,0.158111,0.200,7,411.68
263,off,6,0.142127,0.200,7,1720.05
264,off,6,0.151111,0.000,7,410.59
265,off,6,0.159136,0.200,7,1721.71
266,off,6,0.137672,0.200,7,411.96
267,off,6,0.124440,0.400,7,1723.75
268,off,6,0.148664,0.200,7,412.33
269,off,6,0.125644,0.400,7,1722.81
270,off,6,0.118285,0.200,7,412.36
271,off,6,0.140659,0.200,7,1721.68
272,off,6,0.124388,0.200,7,411.58
273,off,6,0.140852,0.200,7,1721.72
274,off,6,0.128285,0.400,7,412.60
275,off,6,0.134219,0.200,7,1722.23
276,off,6,0.173909,0.200,7,413.89
277,off,6,0.126893,0.200,7,1729.50
278,off,6,0.120778,0.200,7,413.16
279,off,6,0.125417,0.400,7,1723.38
280,off,6,0.151568,0.200,7,411.80
281,off,6,0.125791,0.400,7,1722.44
282,off,6,0.124843,0.200,7,411.89
283,off,6,0.151665,0.400,7,1721.32
284,off,6,0.140221,0.400,7,411.29
285,off,6,0.150751,0.200,7,1720.50
286,off,6,0.144849,0.200,7,412.48
287,off,6,0.135267,0.200,7,1720.66
288,off,6,0.141613,0.200,7,413.48
289,off,6,0.124130,0.400,7,1721.00
290,off,6,0.137788,0.400,7,412.41
291,off,6,0.137090,0.200,7,1722.31
292,off,6,0.144793,0.200,7,412.63
293,off,6,0.147966,0.400,7,1721.94
294,off,6,0.142712,0.200,7,412.67
295,off,6,0.136230,0.200,7,1733.36
296,off,6,0.134143,0.400,7,412.55
297,off,6,0.121627,0.200,7,1723.31
298,off,6,0.135638,0.200,7,412.19
299,off,6,0.146048,0.400,7,1721.87
