ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
154,off,6,0.132621,0.200,7,388.88
155,off,6,0.157962,0.200,7,1733.15
156,off,6,0.142924,0.400,7,390.13
157,off,6,0.122878,0.200,7,1727.20
158,off,6,0.119319,0.200,7,390.45
159,off,6,0.164078,0.200,7,1721.76
160,off,6,0.127046,0.400,7,388.18
161,off,6,0.150729,0.200,7,1720.40
162,off,6,0.167440,0.000,7,390.46
163,off,6,0.101982,0.400,7,1725.83
164,off,6,0.156624,0.200,7,387.65
165,off,6,0.128863,0.400,7,1721.20
166,off,6,0.142906,0.200,7,387.36
167,off,6,0.121256,0.400,7,1724.52
168,off,6,0.131237,0.200,7,388.36
169,off,6,0.130752,0.400,7,1722.71
170,off,6,0.124661,0.200,7,386.64
171,off,6,0.142875,0.200,7,1724.81
172,off,6,0.143398,0.400,7,395.99
173,off,6,0.137255,0.000,7,1724.76
174,off,6,0.140169,0.200,7,388.90
175,off,6,0.148121,0.200,7,1718.21
176,off,6,0.139152,0.200,7,395.69
177,off,6,0.142666,0.200,7,1719.73
178,off,6,0.146145,0.200,7,389.02
179,off,6,0.124565,0.200,7,1722.25
180,off,6,0.127642,0.400,7,397.20
181,off,6,0.151651,0.200,7,1723.75
182,off,6,0.136492,0.200,7,390.76
183,off,6,0.157996,0.200,7,1721.03
184,off,6,0.129148,0.400,7,398.25
185,off,6,0.140247,0.000,7,1720.73
186,off,6,0.148145,0.400,7,391.34
187,off,6,0.142015,0.200,2,1727.70
188,off,6,0.138492,0.200,7,397.43
189,off,6,0.161451,0.000,7,1720.28
190,off,6,0.155500,0.200,7,391.05
191,off,6,0.157346,0.200,7,1722.06
192,off,6,0.136605,0.400,7,396.50
193,off,6,0.152788,0.400,7,1728.14
194,off,6,0.135618,0.200,7,389.40
195,off,6,0.133804,0.200,7,1725.33
196,off,6,0.128509,0.200,7,386.96
197,off,6,0.127896,0.200,7,1722.98
198,off,6,0.144625,0.200,7,387.47
199,off,6,0.145755,0.400,7,1723.25
200,off,6,0.154221,0.200,7,386.46
201,off,6,0.122171,0.400,7,1722.26
202,off,6,0.158765,0.000,7,386.63
203,off,6,0.131996,0.400,7,1721.48
204,off,6,0.157648,0.200,7,385.91
205,off,6,0.143659,0.200,7,1728.12
206,off,6,0.131308,0.400,7,387.15
207,off,6,0.158971,0.200,7,1722.78
208,off,6,0.138617,0.200,7,386.40
209,off,6,0.125801,0.400,7,1722.74
210,off,6,0.139343,0.400,7,388.40
211,off,6,0.156728,0.200,7,1730.82
212,off,6,0.167338,0.200,7,387.14
213,off,6,0.165970,0.200,7,1724.03
214,off,6,0.143687,0.200,7,387.91
215,off,6,0.124234,0.200,7,1724.99
216,off,6,0.149809,0.200,7,387.33
217,off,6,0.155670,0.200,7,1723.77
218,off,6,0.153116,0.200,7,386.77
219,off,6,0.136861,0.200,7,1721.72
220,off,6,0.156484,0.200,7,394.32
221,off,6,0.119380,0.200,7,1720.00
222,off,6,0.150474,0.200,7,395.07
223,off,6,0.137913,0.200,7,1719.56
224,off,6,0.145810,0.200,7,394.86
225,off,6,0.122775,0.200,7,1719.60
226,off,6,0.151872,0.200,7,393.66
227,off,6,0.154867,0.200,7,1718.97
228,off,6,0.121835,0.200,7,396.93
229,off,6,0.145160,0.400,7,1715.94
230,off,6,0.136410,0.200,7,395.16
231,off,6,0.114135,0.200,7,1725.75
232,off,6,0.138387,0.400,7,394.55
233,off,6,0.138493,0.200,7,1721.52
234,off,6,0.132262,0.400,7,394.63
235,off,6,0.168741,0.200,7,1719.25
236,off,6,0.137433,0.200,7,395.55
237,off,6,0.127932,0.200,7,1719.91
238,off,6,0.137814,0.200,7,394.20
239,off,6,0.129439,0.200,7,1718.33
240,off,6,0.165786,0.000,7,395.67
241,off,6,0.151422,0.200,7,1722.43
242,off,6,0.144888,0.200,7,394.48
243,off,6,0.134186,0.200,7,1723.81
244,off,6,0.118947,0.200,2,395.38
245,off,6,0.136345,0.200,7,1723.92
246,off,6,0.155246,0.200,7,394.09
247,off,6,0.145404,0.000,7,1722.21
248,off,6,0.143166,0.400,7,394.28
249,off,6,0.159484,0.200,7,1726.47
250,off,6,0.138928,0.400,7,392.96
251,off,6,0.148258,0.200,7,1724.74
252,off,6,0.162231,0.000,7,400.13
253,off,6,0.157501,0.000,7,1740.08
254,off,6,0.132052,0.200,7,397.63
255,off,6,0.151529,0.200,7,1742.20
256,off,6,0.141326,0.200,7,392.71
257,off,6,0.139860,0.400,7,1742.06
258,off,6,0.117977,0.400,2,400.29
259,off,6,0.118604,0.400,7,1738.32
260,off,6,0.137196,0.200,7,392.52
261,off,6,0.139264,0.200,7,1723.00
262,off,6,0.128407,0.200,7,401.97
263,off,6,0.145425,0.200,7,1720.02
264,off,6,0.146655,0.400,7,391.81
265,off,6,0.145074,0.200,7,1721.53
266,off,6,0.129370,0.200,7,399.97
267,off,6,0.117133,0.400,7,1733.93
268,off,6,0.130409,0.400,7,391.17
269,off,6,0.131852,0.200,7,1720.04
270,off,6,0.129533,0.200,7,388.26
271,off,6,0.145168,0.000,7,1726.74
272,off,6,0.127353,0.400,7,392.31
273,off,6,0.129659,0.200,7,1722.64
274,off,6,0.147280,0.200,7,388.33
275,off,6,0.132944,0.400,7,1724.85
276,off,6,0.155571,0.200,7,391.95
277,off,6,0.135090,0.200,7,1723.33
278,off,6,0.150004,0.400,7,386.94
279,off,6,0.132331,0.400,7,1719.21
280,off,6,0.137843,0.200,7,391.26
281,off,6,0.135835,0.200,7,1722.76
282,off,6,0.145937,0.200,7,387.52
283,off,6,0.162316,0.000,7,1722.63
284,off,6,0.131219,0.200,7,390.83
285,off,6,0.123481,0.400,7,1722.72
286,off,6,0.131955,0.400,7,388.53
287,off,6,0.113599,0.400,7,1726.42
288,off,6,0.148684,0.400,7,391.31
289,off,6,0.120658,0.400,7,1722.45
290,off,6,0.144289,0.200,7,387.77
291,off,6,0.145042,0.200,7,1723.40
292,off,6,0.124139,0.200,7,390.62
293,off,6,0.129736,0.200,7,1721.78
294,off,6,0.149734,0.200,7,391.97
295,off,6,0.117240,0.400,7,1720.18
296,off,6,0.146783,0.400,7,390.16
297,off,6,0.123116,0.200,7,1720.44
298,off,6,0.144220,0.200,7,388.43
299,off,6,0.150240,0.200,7,1724.30
