ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
186,off,6,0.135208,0.400,7,414.28
187,off,6,0.125389,0.200,7,1735.11
188,off,6,0.149862,0.200,7,418.04
189,off,6,0.152243,0.200,7,1754.78
190,off,6,0.141044,0.200,7,415.92
191,off,6,0.123515,0.200,7,1745.53
192,off,6,0.142848,0.200,7,415.26
193,off,6,0.156167,0.000,7,1754.49
194,off,6,0.137790,0.200,7,474.33
195,off,6,0.133572,0.400,7,1799.86
196,off,6,0.136497,0.200,7,428.78
197,off,6,0.124544,0.200,7,1790.14
198,off,6,0.150487,0.200,7,443.03
199,off,6,0.137478,0.200,7,1759.77
200,off,6,0.151547,0.200,7,410.34
201,off,6,0.115023,0.400,3,1801.39
202,off,6,0.141373,0.400,7,450.96
203,off,6,0.147690,0.200,7,1742.96
204,off,6,0.136283,0.200,7,412.35
205,off,6,0.134301,0.200,7,1726.19
206,off,6,0.150187,0.200,7,409.70
207,off,6,0.134048,0.400,7,1728.54
208,off,6,0.142355,0.200,7,410.17
209,off,6,0.132771,0.200,7,1729.07
210,off,6,0.141407,0.200,7,410.13
211,off,6,0.159193,0.200,7,1729.06
212,off,6,0.137393,0.200,7,409.07
213,off,6,0.136255,0.200,7,1730.43
214,off,6,0.137745,0.400,7,410.21
215,off,6,0.149547,0.200,7,1736.46
216,off,6,0.142018,0.400,7,412.70
217,off,6,0.125690,0.200,7,1742.00
218,off,6,0.136817,0.200,7,409.13
219,off,6,0.126163,0.200,7,1727.75
220,off,6,0.126066,0.200,7,412.04
221,off,6,0.124115,0.200,7,1727.08
222,off,6,0.141687,0.000,7,409.75
223,off,6,0.138303,0.200,7,1726.94
224,off,6,0.143688,0.400,7,409.54
225,off,6,0.135309,0.400,7,1728.14
226,off,6,0.148597,0.200,7,409.57
227,off,6,0.126795,0.200,7,1738.48
228,off,6,0.155519,0.200,7,408.95
229,off,6,0.144294,0.200,7,1726.17
230,off,6,0.134526,0.400,7,409.75
231,off,6,0.130441,0.200,7,1721.21
232,off,6,0.137285,0.200,7,410.62
233,off,6,0.162215,0.200,7,1719.42
234,off,6,0.140542,0.400,7,410.29
235,off,6,0.130815,0.200,7,1719.90
236,off,6,0.148989,0.200,7,407.37
237,off,6,0.143949,0.200,7,1718.71
238,off,6,0.138441,0.200,7,408.16
239,off,6,0.135349,0.200,7,1722.19
240,off,6,0.152005,0.200,7,407.48
241,off,6,0.145786,0.000,7,1720.92
242,off,6,0.141400,0.200,7,408.39
243,off,6,0.135425,0.200,7,1719.11
244,off,6,0.127178,0.400,7,406.79
245,off,6,0.140082,0.200,7,1729.37
246,off,6,0.148391,0.200,7,408.18
247,off,6,0.123739,0.400,7,1724.20
248,off,6,0.140287,0.200,7,411.25
249,off,6,0.134851,0.200,7,1724.68
250,off,6,0.158420,0.000,7,408.80
251,off,6,0.155818,0.200,7,1723.76
252,off,6,0.129395,0.200,7,408.24
253,off,6,0.142318,0.000,7,1725.61
254,off,6,0.151685,0.200,7,408.20
255,off,6,0.123814,0.200,7,1724.02
256,off,6,0.145024,0.200,7,407.96
257,off,6,0.141911,0.400,7,1726.23
258,off,6,0.137344,0.400,7,408.08
259,off,6,0.146167,0.200,7,1726.85
260,off,6,0.135023,0.200,7,408.67
261,off,6,0.140540,0.200,7,1727.72
262,off,6,0.144532,0.200,7,410.33
263,off,6,0.164963,0.000,7,1729.88
264,off,6,0.139072,0.200,7,428.36
265,off,6,0.128064,0.400,7,1727.46
266,off,6,0.154281,0.000,7,408.49
267,off,6,0.126624,0.200,7,1729.31
268,off,6,0.138449,0.200,7,416.45
269,off,6,0.145273,0.200,7,1728.28
270,off,6,0.145019,0.200,7,409.22
271,off,6,0.153159,0.200,7,1739.60
272,off,6,0.137997,0.200,7,468.40
273,off,6,0.136258,0.200,7,1740.28
274,off,6,0.134453,0.200,7,425.87
275,off,6,0.138360,0.400,7,1805.33
276,off,6,0.135904,0.400,7,521.80
277,off,6,0.122820,0.200,7,1782.02
278,off,6,0.140089,0.200,7,437.76
279,off,6,0.123504,0.200,7,1764.71
280,off,6,0.129207,0.200,7,428.06
281,off,6,0.142606,0.400,7,1778.76
282,off,6,0.129666,0.200,7,432.71
283,off,6,0.160577,0.000,7,1789.32
284,off,6,0.150497,0.000,7,455.02
285,off,6,0.144310,0.200,7,1863.11
286,off,6,0.142788,0.200,7,461.23
287,off,6,0.163468,0.200,7,1724.69
288,off,6,0.130820,0.000,7,405.46
289,off,6,0.125832,0.400,7,1688.06
290,off,6,0.158104,0.000,7,401.20
291,off,6,0.148585,0.200,7,1687.78
292,off,6,0.141722,0.200,7,404.86
293,off,6,0.154967,0.400,7,1688.75
294,off,6,0.131505,0.400,7,403.51
295,off,6,0.151599,0.200,7,1686.31
296,off,6,0.122943,0.200,7,402.75
297,off,6,0.128089,0.400,7,1689.70
298,off,6,0.158566,0.200,7,400.95
299,off,6,0.139402,0.200,7,1685.32
