ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
84,fepgate,6,0.104531,0.600,7,1737.34
85,fepgate,6,0.098494,0.400,7,432.06
86,fepgate,6,0.104565,0.400,7,1745.18
87,fepgate,6,0.100373,0.400,7,440.79
88,fepgate,6,0.102859,0.400,7,1753.16
89,fepgate,6,0.107126,0.400,7,433.46
90,fepgate,6,0.101363,0.600,7,1753.52
91,fepgate,6,0.104150,0.400,7,432.71
92,fepgate,6,0.099783,0.200,7,1752.90
93,fepgate,6,0.102583,0.400,2,433.40
94,fepgate,6,0.102193,0.400,7,1751.08
95,fepgate,6,0.105923,0.200,7,433.78
96,fepgate,6,0.102810,0.200,7,1751.70
97,fepgate,6,0.107250,0.400,7,432.29
98,fepgate,6,0.101689,0.200,7,1753.59
99,fepgate,6,0.103161,0.200,7,432.16
100,fepgate,6,0.102513,0.400,7,1752.73
101,fepgate,6,0.097210,0.400,7,437.59
102,fepgate,6,0.103044,0.600,7,1735.10
103,fepgate,6,0.101405,0.400,7,432.88
104,fepgate,6,0.101354,0.200,7,1737.36
105,fepgate,6,0.104969,0.200,2,433.12
106,fepgate,6,0.102578,0.200,7,1759.78
107,fepgate,6,0.103391,0.400,7,434.82
108,fepgate,6,0.105010,0.400,7,1752.26
109,fepgate,6,0.106689,0.400,7,434.31
110,fepgate,6,0.106147,0.200,7,1754.28
111,fepgate,6,0.106774,0.400,7,433.07
112,fepgate,6,0.102393,0.600,7,1750.19
113,fepgate,6,0.104872,0.400,7,433.03
114,fepgate,6,0.102991,0.200,7,1756.03
115,fepgate,6,0.102695,0.600,7,431.27
116,fepgate,6,0.101875,0.400,7,1752.79
117,fepgate,6,0.096683,0.200,2,432.78
118,fepgate,6,0.103029,0.400,7,1752.00
119,fepgate,6,0.102989,0.200,7,432.93
120,fepgate,6,0.106913,0.400,7,1753.23
121,fepgate,6,0.102772,0.200,7,432.46
122,fepgate,6,0.103083,0.400,7,1754.49
123,fepgate,6,0.104279,0.200,7,433.34
124,fepgate,6,0.101812,0.400,7,1761.11
125,fepgate,6,0.102186,0.400,7,434.67
126,fepgate,6,0.104464,0.400,7,1752.93
127,fepgate,6,0.102010,0.400,7,432.82
128,fepgate,6,0.100183,0.400,7,1753.28
129,fepgate,6,0.105846,0.200,7,432.41
130,fepgate,6,0.101147,0.400,7,1752.07
131,fepgate,6,0.106339,0.200,7,432.85
132,fepgate,6,0.106917,0.200,7,1754.19
133,fepgate,6,0.102333,0.400,7,432.85
134,fepgate,6,0.101195,0.400,7,1752.40
135,fepgate,6,0.102771,0.200,7,431.55
136,fepgate,6,0.099148,0.400,7,1754.05
137,fepgate,6,0.099788,0.400,7,434.02
138,fepgate,6,0.106427,0.200,7,1752.33
139,fepgate,6,0.105686,0.600,7,430.97
140,fepgate,6,0.104265,0.600,7,1750.64
141,fepgate,6,0.106530,0.200,7,436.04
142,fepgate,6,0.102206,0.400,7,1762.20
143,fepgate,6,0.101755,0.200,7,431.29
144,fepgate,6,0.106585,0.200,7,1746.69
145,fepgate,6,0.102447,0.400,7,436.25
146,fepgate,6,0.101476,0.400,7,1735.92
147,fepgate,6,0.105741,0.200,7,431.97
148,fepgate,6,0.105452,0.200,7,1737.26
149,fepgate,6,0.106017,0.400,7,433.73
150,fepgate,6,0.101032,0.400,7,1738.31
151,fepgate,6,0.105506,0.200,7,432.44
152,fepgate,6,0.105149,0.600,7,1738.74
153,fepgate,6,0.101540,0.200,7,434.46
154,fepgate,6,0.100978,0.400,7,1736.75
155,fepgate,6,0.104842,0.600,7,433.12
156,fepgate,6,0.102038,0.400,7,1744.62
157,fepgate,6,0.100355,0.200,7,441.09
158,fepgate,6,0.103594,0.400,7,1754.09
159,fepgate,6,0.104847,0.200,7,440.97
160,fepgate,6,0.105477,0.200,7,1767.98
161,fepgate,6,0.104691,0.400,7,443.61
162,fepgate,6,0.102683,0.200,7,1761.85
163,fepgate,6,0.104805,0.400,7,439.23
164,fepgate,6,0.104134,0.400,7,1753.13
165,fepgate,6,0.104421,0.400,7,440.29
166,fepgate,6,0.106137,0.400,7,1756.89
167,fepgate,6,0.105721,0.200,7,438.80
168,fepgate,6,0.104800,0.600,7,1753.44
169,fepgate,6,0.102932,0.400,7,439.71
170,fepgate,6,0.104938,0.400,7,1755.69
171,fepgate,6,0.102853,0.600,7,442.50
172,fepgate,6,0.103881,0.400,7,1753.25
173,fepgate,6,0.102013,0.200,7,439.75
174,fepgate,6,0.102584,0.400,7,1756.09
175,fepgate,6,0.100475,0.400,7,437.63
176,fepgate,6,0.100960,0.400,7,1756.08
177,fepgate,6,0.102032,0.400,7,434.70
178,fepgate,6,0.102758,0.400,7,1740.64
179,fepgate,6,0.097972,0.400,2,452.72
180,fepgate,6,0.100542,0.800,7,1754.88
181,fepgate,6,0.101561,0.400,7,434.27
182,fepgate,6,0.104792,0.400,7,1753.64
183,fepgate,6,0.102448,0.400,7,433.35
184,fepgate,6,0.102680,0.400,7,1752.74
185,fepgate,6,0.103991,0.400,7,433.75
186,fepgate,6,0.100942,0.400,7,1755.00
187,fepgate,6,0.102971,0.200,7,433.80
188,fepgate,6,0.101991,0.400,7,1755.03
189,fepgate,6,0.105996,0.200,7,436.06
190,fepgate,6,0.102098,0.400,7,1754.82
191,fepgate,6,0.108033,0.200,7,433.12
192,fepgate,6,0.105661,0.400,7,1752.45
193,fepgate,6,0.104890,0.400,7,433.44
194,fepgate,6,0.099737,0.400,7,1749.63
195,fepgate,6,0.099742,0.200,7,432.93
196,fepgate,6,0.104125,0.400,7,1753.59
197,fepgate,6,0.103415,0.200,7,433.53
198,fepgate,6,0.103560,0.200,7,1758.41
199,fepgate,6,0.102463,0.400,7,443.48
200,fepgate,6,0.103457,0.200,7,1738.03
201,fepgate,6,0.104585,0.400,7,432.87
202,fepgate,6,0.103145,0.600,7,1738.93
203,fepgate,6,0.098968,0.600,7,435.10
204,fepgate,6,0.107499,0.400,7,1737.02
205,fepgate,6,0.105792,0.400,7,434.54
206,fepgate,6,0.102510,0.600,7,1736.46
207,fepgate,6,0.104671,0.400,7,436.44
208,fepgate,6,0.102757,0.200,7,1736.37
209,fepgate,6,0.107273,0.400,7,434.11
210,fepgate,6,0.104366,0.400,7,1738.61
211,fepgate,6,0.100027,0.400,7,434.61
212,fepgate,6,0.101242,0.400,7,1735.46
213,fepgate,6,0.104495,0.400,7,434.32
214,fepgate,6,0.099122,0.400,7,1770.12
215,fepgate,6,0.103987,0.400,7,430.78
216,fepgate,6,0.105073,0.400,7,1759.89
217,fepgate,6,0.107209,0.400,7,433.80
218,fepgate,6,0.104052,0.200,7,1743.69
219,fepgate,6,0.105488,0.200,7,433.90
220,fepgate,6,0.104639,0.400,7,1736.14
221,fepgate,6,0.102340,0.400,7,434.02
222,fepgate,6,0.104965,0.400,7,1737.30
223,fepgate,6,0.104786,0.400,7,434.85
224,fepgate,6,0.106158,0.400,7,1741.68
225,fepgate,6,0.104186,0.200,7,435.37
226,fepgate,6,0.103877,0.600,7,1739.52
227,fepgate,6,0.101293,0.400,7,434.64
228,fepgate,6,0.099440,0.200,7,1737.18
229,fepgate,6,0.102277,0.200,7,435.40
230,fepgate,6,0.104483,0.400,7,1738.30
231,fepgate,6,0.100173,0.600,7,434.46
232,fepgate,6,0.104643,0.400,7,1747.01
233,fepgate,6,0.102450,0.400,7,436.16
234,fepgate,6,0.100825,0.200,7,1737.14
235,fepgate,6,0.104867,0.400,7,436.10
236,fepgate,6,0.100221,0.200,7,1735.91
237,fepgate,6,0.102887,0.400,7,435.68
238,fepgate,6,0.102472,0.600,7,1738.35
239,fepgate,6,0.098039,0.600,7,434.68
240,fepgate,6,0.103137,0.600,7,1737.04
241,fepgate,6,0.100694,0.600,7,434.74
242,fepgate,6,0.104574,0.400,7,1740.97
243,fepgate,6,0.099766,0.200,7,435.79
244,fepgate,6,0.104284,0.600,7,1741.08
245,fepgate,6,0.107406,0.200,7,435.21
246,fepgate,6,0.104224,0.200,7,1737.65
247,fepgate,6,0.099344,0.600,7,434.57
248,fepgate,6,0.102397,0.400,7,1739.38
249,fepgate,6,0.100234,0.400,7,434.86
250,fepgate,6,0.101468,0.400,7,1736.38
251,fepgate,6,0.102499,0.600,7,436.69
252,fepgate,6,0.098577,0.600,7,1744.23
253,fepgate,6,0.102609,0.400,7,435.64
254,fepgate,6,0.101029,0.400,7,1737.78
255,fepgate,6,0.108287,0.200,7,434.70
256,fepgate,6,0.099388,0.400,7,1736.85
257,fepgate,6,0.100679,0.600,7,434.40
258,fepgate,6,0.100586,0.400,7,1734.93
259,fepgate,6,0.097530,0.200,2,434.59
260,fepgate,6,0.099335,0.200,7,1739.35
261,fepgate,6,0.103581,0.200,7,435.04
262,fepgate,6,0.105049,0.400,7,1737.46
263,fepgate,6,0.104706,0.600,7,434.17
264,fepgate,6,0.101829,0.200,7,1736.73
265,fepgate,6,0.105288,0.600,7,433.92
266,fepgate,6,0.107550,0.400,7,1736.44
267,fepgate,6,0.107052,0.200,7,434.40
268,fepgate,6,0.102660,0.400,7,1736.10
269,fepgate,6,0.102171,0.400,7,434.72
270,fepgate,6,0.105433,0.400,7,1760.03
271,fepgate,6,0.099816,0.200,2,433.19
272,fepgate,6,0.104056,0.200,7,1753.99
273,fepgate,6,0.103668,0.200,7,432.10
274,fepgate,6,0.103252,0.400,7,1753.74
275,fepgate,6,0.106247,0.400,7,432.93
276,fepgate,6,0.106154,0.400,7,1753.93
277,fepgate,6,0.102477,0.400,7,433.04
278,fepgate,6,0.102310,0.400,7,1771.29
279,fepgate,6,0.103716,0.400,7,433.97
280,fepgate,6,0.100320,0.400,7,1754.68
281,fepgate,6,0.102209,0.400,7,435.10
282,fepgate,6,0.098038,0.400,7,1752.54
283,fepgate,6,0.104420,0.400,7,433.15
284,fepgate,6,0.103084,0.400,7,1754.19
285,fepgate,6,0.102912,0.400,7,434.56
286,fepgate,6,0.100326,0.200,7,1753.36
287,fepgate,6,0.105599,0.600,7,432.81
288,fepgate,6,0.101577,0.400,7,1761.93
289,fepgate,6,0.101467,0.600,7,433.25
290,fepgate,6,0.104650,0.200,7,1750.18
291,fepgate,6,0.103884,0.600,7,434.62
292,fepgate,6,0.105149,0.400,7,1736.33
293,fepgate,6,0.102118,0.400,7,436.38
294,fepgate,6,0.106172,0.400,7,1742.68
295,fepgate,6,0.105083,0.200,7,440.34
296,fepgate,6,0.104079,0.200,7,1755.92
297,fepgate,6,0.099844,0.400,7,441.56
298,fepgate,6,0.102646,0.400,7,1753.85
299,fepgate,6,0.101144,0.400,7,444.42
