ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
48,fepgate,6,0.112511,0.200,7,1769.48
49,fepgate,6,0.119713,0.200,7,442.07
50,fepgate,6,0.115956,0.200,7,1755.11
51,fepgate,6,0.117984,0.200,7,430.13
52,fepgate,6,0.116355,0.600,7,1757.30
53,fepgate,6,0.121016,0.400,7,431.36
54,fepgate,6,0.121004,0.200,7,1755.86
55,fepgate,6,0.116995,0.200,7,430.02
56,fepgate,6,0.116625,0.400,7,1756.27
57,fepgate,6,0.116339,0.400,7,428.88
58,fepgate,6,0.119293,0.200,7,1755.76
59,fepgate,6,0.118419,0.400,7,430.16
60,fepgate,6,0.119121,0.600,7,1761.87
61,fepgate,6,0.120034,0.200,7,429.53
62,fepgate,6,0.109181,0.200,7,1765.15
63,fepgate,6,0.114689,0.600,7,431.46
64,fepgate,6,0.122123,0.200,7,1764.93
65,fepgate,6,0.109595,0.400,3,429.99
66,fepgate,6,0.118292,0.400,7,1761.42
67,fepgate,6,0.118023,0.400,7,432.01
68,fepgate,6,0.115118,0.200,7,1765.07
69,fepgate,6,0.122172,0.200,7,428.80
70,fepgate,6,0.113419,0.400,7,1756.20
71,fepgate,6,0.118153,0.200,7,432.92
72,fepgate,6,0.114170,0.200,7,1757.46
73,fepgate,6,0.116806,0.200,7,428.32
74,fepgate,6,0.118716,0.200,7,1756.15
75,fepgate,6,0.115758,0.400,7,429.79
76,fepgate,6,0.118973,0.200,7,1759.24
77,fepgate,6,0.116041,0.200,7,429.02
78,fepgate,6,0.119580,0.400,7,1758.03
79,fepgate,6,0.114864,0.200,7,430.37
80,fepgate,6,0.120616,0.200,7,1760.97
81,fepgate,6,0.110075,0.200,7,428.58
82,fepgate,6,0.116174,0.400,7,1755.74
83,fepgate,6,0.112088,0.400,7,431.07
84,fepgate,6,0.114119,0.400,7,1756.78
85,fepgate,6,0.118579,0.200,7,431.44
86,fepgate,6,0.118188,0.200,7,1765.13
87,fepgate,6,0.120275,0.400,7,430.21
88,fepgate,6,0.119726,0.200,7,1756.75
89,fepgate,6,0.116933,0.400,7,428.58
90,fepgate,6,0.112540,0.400,7,1761.99
91,fepgate,6,0.112149,0.400,3,431.47
92,fepgate,6,0.120500,0.200,7,1760.79
93,fepgate,6,0.120038,0.400,7,429.93
94,fepgate,6,0.115999,0.200,7,1762.29
95,fepgate,6,0.118505,0.200,7,431.60
96,fepgate,6,0.116278,0.400,7,1759.25
97,fepgate,6,0.113756,0.400,7,428.67
98,fepgate,6,0.117640,0.200,7,1758.43
99,fepgate,6,0.115065,0.400,7,431.44
100,fepgate,6,0.116374,0.400,7,1757.04
101,fepgate,6,0.114561,0.000,7,428.51
102,fepgate,6,0.120511,0.200,7,1756.48
103,fepgate,6,0.116511,0.200,7,433.18
104,fepgate,6,0.110561,0.000,7,1764.15
105,fepgate,6,0.118421,0.200,7,432.41
106,fepgate,6,0.109689,0.400,2,1753.45
107,fepgate,6,0.119939,0.200,7,430.17
108,fepgate,6,0.115133,0.200,7,1757.85
109,fepgate,6,0.117551,0.400,7,428.29
110,fepgate,6,0.115999,0.400,7,1757.06
111,fepgate,6,0.118828,0.600,7,430.53
112,fepgate,6,0.117176,0.400,7,1758.78
113,fepgate,6,0.116369,0.200,7,428.23
114,fepgate,6,0.122491,0.200,7,1757.47
115,fepgate,6,0.114221,0.400,7,430.27
116,fepgate,6,0.120943,0.200,7,1756.61
117,fepgate,6,0.115164,0.600,7,432.19
118,fepgate,6,0.119713,0.200,7,1755.39
119,fepgate,6,0.112177,0.400,7,430.22
120,fepgate,6,0.120079,0.600,7,1760.16
121,fepgate,6,0.118111,0.200,7,429.69
122,fepgate,6,0.121072,0.200,7,1768.67
123,fepgate,6,0.118913,0.200,7,431.49
124,fepgate,6,0.115976,0.400,7,1758.75
125,fepgate,6,0.117350,0.200,7,429.24
126,fepgate,6,0.115770,0.600,7,1764.07
127,fepgate,6,0.110328,0.400,7,430.53
128,fepgate,6,0.115683,0.200,7,1757.65
129,fepgate,6,0.115264,0.400,7,428.35
130,fepgate,6,0.115505,0.600,7,1758.74
131,fepgate,6,0.115966,0.400,7,430.84
132,fepgate,6,0.121828,0.200,7,1756.49
133,fepgate,6,0.119296,0.200,7,428.96
134,fepgate,6,0.111395,0.400,7,1756.64
135,fepgate,6,0.117629,0.200,7,433.60
136,fepgate,6,0.117627,0.400,7,1757.46
137,fepgate,6,0.121370,0.200,7,428.29
138,fepgate,6,0.120676,0.200,7,1757.71
139,fepgate,6,0.118322,0.400,7,432.25
140,fepgate,6,0.120285,0.200,7,1765.12
141,fepgate,6,0.117546,0.400,7,428.25
142,fepgate,6,0.113335,0.200,7,1756.74
143,fepgate,6,0.118136,0.200,7,430.07
144,fepgate,6,0.121262,0.200,7,1760.38
145,fepgate,6,0.120239,0.200,7,428.22
146,fepgate,6,0.113182,0.200,7,1756.61
147,fepgate,6,0.115676,0.200,7,430.15
148,fepgate,6,0.115276,0.400,7,1755.08
149,fepgate,6,0.113919,0.600,7,428.69
150,fepgate,6,0.117916,0.400,7,1759.65
151,fepgate,6,0.116394,0.400,7,431.21
152,fepgate,6,0.118610,0.200,7,1757.38
153,fepgate,6,0.115615,0.600,7,430.08
154,fepgate,6,0.117514,0.400,7,1761.98
155,fepgate,6,0.115736,0.200,7,431.52
156,fepgate,6,0.119954,0.200,7,1761.43
157,fepgate,6,0.112133,0.200,7,429.25
158,fepgate,6,0.114406,0.400,7,1759.81
159,fepgate,6,0.120033,0.200,7,449.77
160,fepgate,6,0.118746,0.200,7,1760.03
161,fepgate,6,0.117254,0.400,7,428.88
162,fepgate,6,0.119289,0.400,7,1760.13
163,fepgate,6,0.118779,0.200,7,430.12
164,fepgate,6,0.119967,0.400,7,1757.74
165,fepgate,6,0.116526,0.200,7,428.78
166,fepgate,6,0.118559,0.200,7,1759.47
167,fepgate,6,0.117614,0.200,7,432.83
168,fepgate,6,0.115208,0.400,7,1756.92
169,fepgate,6,0.117312,0.200,7,428.27
170,fepgate,6,0.113403,0.200,7,1756.32
171,fepgate,6,0.119254,0.200,7,431.17
172,fepgate,6,0.118481,0.400,7,1771.39
173,fepgate,6,0.113785,0.200,7,435.62
174,fepgate,6,0.112144,0.200,7,1774.40
175,fepgate,6,0.116404,0.400,7,437.61
176,fepgate,6,0.112927,0.400,7,1780.15
177,fepgate,6,0.119306,0.200,7,436.47
178,fepgate,6,0.112985,0.200,7,1776.66
179,fepgate,6,0.119177,0.200,7,430.49
180,fepgate,6,0.119270,0.200,7,1764.24
181,fepgate,6,0.118248,0.200,7,430.19
182,fepgate,6,0.119213,0.200,7,1760.79
183,fepgate,6,0.119744,0.200,7,430.78
184,fepgate,6,0.115462,0.200,7,1762.26
185,fepgate,6,0.118872,0.400,7,431.34
186,fepgate,6,0.114462,0.400,7,1760.76
187,fepgate,6,0.120888,0.400,7,431.67
188,fepgate,6,0.114359,0.200,7,1760.70
189,fepgate,6,0.116346,0.400,7,428.64
190,fepgate,6,0.110922,0.400,7,1760.13
191,fepgate,6,0.116050,0.400,2,430.00
192,fepgate,6,0.119055,0.200,7,1758.23
193,fepgate,6,0.114065,0.200,7,428.62
194,fepgate,6,0.119101,0.200,7,1760.53
195,fepgate,6,0.118649,0.400,7,430.78
196,fepgate,6,0.115255,0.200,2,1764.23
197,fepgate,6,0.117816,0.400,7,428.18
198,fepgate,6,0.116318,0.400,7,1756.13
199,fepgate,6,0.115845,0.400,7,432.47
200,fepgate,6,0.117096,0.400,7,1757.06
201,fepgate,6,0.116853,0.400,7,428.34
202,fepgate,6,0.120126,0.200,7,1758.95
203,fepgate,6,0.119014,0.200,7,431.51
204,fepgate,6,0.116294,0.200,7,1758.63
205,fepgate,6,0.121314,0.400,7,428.60
206,fepgate,6,0.116939,0.200,7,1756.24
207,fepgate,6,0.111733,0.400,7,431.26
208,fepgate,6,0.120005,0.400,7,1760.25
209,fepgate,6,0.115556,0.400,7,429.68
210,fepgate,6,0.117725,0.200,7,1761.14
211,fepgate,6,0.112636,0.200,7,432.51
212,fepgate,6,0.119273,0.200,7,1763.43
213,fepgate,6,0.119044,0.200,7,429.96
214,fepgate,6,0.118634,0.000,7,1767.15
215,fepgate,6,0.113482,0.400,7,432.76
216,fepgate,6,0.116777,0.200,7,1759.22
217,fepgate,6,0.116300,0.400,7,429.01
218,fepgate,6,0.118552,0.200,7,1757.64
219,fepgate,6,0.120729,0.400,7,431.46
220,fepgate,6,0.117182,0.400,7,1756.68
221,fepgate,6,0.113649,0.200,7,428.48
222,fepgate,6,0.116181,0.200,7,1756.47
223,fepgate,6,0.115900,0.200,7,432.07
224,fepgate,6,0.117647,0.000,7,1758.40
225,fepgate,6,0.113251,0.400,7,428.46
226,fepgate,6,0.115303,0.400,7,1762.47
227,fepgate,6,0.119325,0.000,7,431.56
228,fepgate,6,0.118039,0.200,7,1758.43
229,fepgate,6,0.118317,0.400,7,428.48
230,fepgate,6,0.117369,0.200,7,1760.83
231,fepgate,6,0.118698,0.400,7,434.22
232,fepgate,6,0.116084,0.400,7,1764.47
233,fepgate,6,0.118483,0.200,7,428.23
234,fepgate,6,0.119560,0.400,7,1755.99
235,fepgate,6,0.118456,0.400,7,430.91
236,fepgate,6,0.111616,0.200,7,1760.08
237,fepgate,6,0.119560,0.400,7,429.37
238,fepgate,6,0.118463,0.200,7,1757.77
239,fepgate,6,0.120680,0.200,7,431.88
240,fepgate,6,0.119538,0.200,7,1761.16
241,fepgate,6,0.115506,0.200,7,429.98
242,fepgate,6,0.117168,0.200,7,1760.63
243,fepgate,6,0.118556,0.400,7,431.83
244,fepgate,6,0.118055,0.200,7,1762.11
245,fepgate,6,0.115993,0.200,7,430.08
246,fepgate,6,0.119978,0.400,7,1757.69
247,fepgate,6,0.116182,0.200,7,431.18
248,fepgate,6,0.117187,0.400,7,1756.15
249,fepgate,6,0.115894,0.200,7,430.98
250,fepgate,6,0.118511,0.200,7,1763.78
251,fepgate,6,0.119031,0.400,7,431.44
252,fepgate,6,0.116796,0.200,7,1757.20
253,fepgate,6,0.121252,0.400,7,427.96
254,fepgate,6,0.114460,0.200,7,1759.06
255,fepgate,6,0.117457,0.600,7,431.95
256,fepgate,6,0.116732,0.200,7,1758.32
257,fepgate,6,0.119350,0.000,7,429.23
258,fepgate,6,0.118020,0.200,7,1758.98
259,fepgate,6,0.116960,0.200,7,430.83
260,fepgate,6,0.117613,0.200,7,1760.16
261,fepgate,6,0.112696,0.400,7,428.86
262,fepgate,6,0.118551,0.200,7,1759.09
263,fepgate,6,0.118034,0.200,7,435.99
264,fepgate,6,0.116964,0.400,7,1757.65
265,fepgate,6,0.116259,0.400,3,428.05
266,fepgate,6,0.112687,0.400,7,1755.45
267,fepgate,6,0.118018,0.600,7,430.85
268,fepgate,6,0.117695,0.200,7,1758.50
269,fepgate,6,0.114178,0.200,7,448.77
270,fepgate,6,0.112396,0.200,7,1759.15
271,fepgate,6,0.111704,0.200,7,431.31
272,fepgate,6,0.119434,0.400,7,1760.46
273,fepgate,6,0.116837,0.200,7,429.46
274,fepgate,6,0.116087,0.400,7,1758.96
275,fepgate,6,0.110929,0.200,7,431.81
276,fepgate,6,0.119847,0.200,7,1760.88
277,fepgate,6,0.113385,0.600,7,429.55
278,fepgate,6,0.119757,0.200,7,1756.44
279,fepgate,6,0.118335,0.200,7,430.14
280,fepgate,6,0.113988,0.400,7,1757.07
281,fepgate,6,0.114875,0.400,7,429.41
282,fepgate,6,0.118786,0.400,7,1760.75
283,fepgate,6,0.116977,0.200,7,431.03
284,fepgate,6,0.117649,0.400,7,1757.12
285,fepgate,6,0.119158,0.000,7,429.53
286,fepgate,6,0.119133,0.000,7,1757.63
287,fepgate,6,0.114723,0.200,7,430.77
288,fepgate,6,0.117588,0.200,7,1767.20
289,fepgate,6,0.119018,0.400,7,429.53
290,fepgate,6,0.110358,0.400,7,1759.65
291,fepgate,6,0.117166,0.400,7,430.24
292,fepgate,6,0.116902,0.400,7,1755.90
293,fepgate,6,0.116908,0.400,7,429.61
294,fepgate,6,0.119787,0.200,7,1758.06
295,fepgate,6,0.118085,0.400,7,429.66
296,fepgate,6,0.119871,0.200,7,1756.45
297,fepgate,6,0.115985,0.200,7,429.22
298,fepgate,6,0.119382,0.200,7,1755.59
299,fepgate,6,0.115680,0.200,7,430.22
