ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
74,off,6,0.127539,0.200,7,400.10
75,off,6,0.131666,0.400,7,1718.90
76,off,6,0.142810,0.400,7,398.16
77,off,6,0.140584,0.200,7,1721.41
78,off,6,0.140223,0.400,7,399.87
79,off,6,0.144573,0.000,7,1721.37
80,off,6,0.141770,0.200,7,399.10
81,off,6,0.127559,0.400,7,1719.38
82,off,6,0.144376,0.200,7,399.53
83,off,6,0.143446,0.200,7,1726.03
84,off,6,0.139271,0.200,7,396.82
85,off,6,0.141450,0.000,7,1718.12
86,off,6,0.141511,0.400,7,401.10
87,off,6,0.134431,0.400,7,1719.71
88,off,6,0.135783,0.400,7,398.95
89,off,6,0.114121,0.400,7,1720.04
90,off,6,0.149736,0.200,7,401.57
91,off,6,0.142833,0.000,7,1722.31
92,off,6,0.138369,0.200,7,398.74
93,off,6,0.133480,0.400,7,1727.49
94,off,6,0.138274,0.200,7,402.30
95,off,6,0.122132,0.200,7,1723.52
96,off,6,0.147779,0.200,7,401.77
97,off,6,0.136195,0.200,7,1725.50
98,off,6,0.118442,0.400,7,400.97
99,off,6,0.159201,0.200,7,1721.03
100,off,6,0.148956,0.200,7,398.50
101,off,6,0.167055,0.400,7,1729.82
102,off,6,0.122967,0.400,7,399.50
103,off,6,0.149512,0.200,7,1727.61
104,off,6,0.156229,0.000,7,399.50
105,off,6,0.144922,0.200,7,1728.28
106,off,6,0.145830,0.000,7,397.89
107,off,6,0.125315,0.400,7,1726.56
108,off,6,0.138100,0.200,7,399.12
109,off,6,0.132785,0.200,7,1726.25
110,off,6,0.135643,0.200,7,398.83
111,off,6,0.140740,0.200,7,1722.23
112,off,6,0.122578,0.200,7,399.60
113,off,6,0.151007,0.400,7,1719.24
114,off,6,0.139155,0.400,7,398.56
115,off,6,0.192201,0.000,7,1721.62
116,off,6,0.142367,0.000,7,401.95
117,off,6,0.146036,0.000,7,1719.66
118,off,6,0.139062,0.200,7,398.91
119,off,6,0.135446,0.200,7,1718.96
120,off,6,0.133273,0.200,7,398.54
121,off,6,0.129014,0.400,7,1731.42
122,off,6,0.150012,0.200,7,399.37
123,off,6,0.157063,0.000,7,1724.74
124,off,6,0.134805,0.200,7,399.09
125,off,6,0.140259,0.200,7,1723.61
126,off,6,0.134602,0.200,7,399.03
127,off,6,0.150124,0.200,7,1720.54
128,off,6,0.159338,0.200,7,399.16
129,off,6,0.120946,0.400,7,1720.45
130,off,6,0.140677,0.000,7,398.24
131,off,6,0.138475,0.400,7,1719.17
132,off,6,0.137253,0.200,7,398.29
133,off,6,0.164401,0.200,7,1722.68
134,off,6,0.130261,0.200,7,400.00
135,off,6,0.146023,0.200,7,1717.69
136,off,6,0.161690,0.000,7,397.65
137,off,6,0.146812,0.400,7,1718.79
138,off,6,0.143793,0.200,7,399.64
139,off,6,0.151397,0.200,7,1729.37
140,off,6,0.159590,0.200,7,422.60
141,off,6,0.138719,0.200,7,1726.49
142,off,6,0.122035,0.200,7,400.99
143,off,6,0.154812,0.200,7,1724.74
144,off,6,0.163718,0.200,7,400.58
145,off,6,0.133257,0.200,7,1736.28
146,off,6,0.121859,0.400,7,407.39
147,off,6,0.137454,0.200,7,1738.61
148,off,6,0.149101,0.200,7,404.33
149,off,6,0.149256,0.200,7,1738.73
150,off,6,0.148365,0.200,7,408.09
151,off,6,0.151760,0.200,7,1737.86
152,off,6,0.169789,0.200,7,400.61
153,off,6,0.142954,0.200,7,1725.53
154,off,6,0.140736,0.200,7,399.82
155,off,6,0.141972,0.400,7,1731.59
156,off,6,0.154448,0.200,7,397.72
157,off,6,0.135946,0.200,7,1730.33
158,off,6,0.151651,0.200,7,397.21
159,off,6,0.132739,0.400,7,1716.37
160,off,6,0.160062,0.200,7,398.66
161,off,6,0.130765,0.200,7,1719.31
162,off,6,0.152847,0.200,7,400.38
163,off,6,0.165470,0.200,7,1720.55
164,off,6,0.153506,0.200,7,399.62
165,off,6,0.139573,0.200,7,1721.52
166,off,6,0.141346,0.200,7,398.67
167,off,6,0.134791,0.200,7,1720.14
168,off,6,0.160371,0.000,7,402.11
169,off,6,0.134467,0.200,7,1718.43
170,off,6,0.143259,0.200,7,400.21
171,off,6,0.137141,0.200,7,1719.59
172,off,6,0.148775,0.200,7,399.71
173,off,6,0.143114,0.200,7,1718.74
174,off,6,0.136993,0.400,7,430.51
175,off,6,0.147092,0.200,7,1748.49
176,off,6,0.126530,0.200,7,398.15
177,off,6,0.127956,0.400,7,1719.82
178,off,6,0.144447,0.200,7,397.20
179,off,6,0.159186,0.000,7,1718.24
180,off,6,0.148330,0.000,7,399.81
181,off,6,0.131026,0.400,7,1725.34
182,off,6,0.147500,0.200,7,398.17
183,off,6,0.125151,0.200,7,1721.57
184,off,6,0.140420,0.200,7,397.47
185,off,6,0.129122,0.200,7,1721.21
186,off,6,0.145846,0.200,7,397.83
187,off,6,0.137556,0.200,7,1718.65
188,off,6,0.146030,0.200,7,396.75
189,off,6,0.133090,0.200,7,1719.75
190,off,6,0.146110,0.200,7,397.64
191,off,6,0.152337,0.200,7,1721.72
192,off,6,0.123052,0.400,7,398.47
193,off,6,0.147082,0.400,7,1719.62
194,off,6,0.122201,0.400,7,398.95
195,off,6,0.146231,0.200,7,1730.56
196,off,6,0.147278,0.200,7,399.17
197,off,6,0.162230,0.200,7,1725.66
198,off,6,0.132503,0.200,7,398.75
199,off,6,0.136840,0.200,7,1727.56
200,off,6,0.130413,0.200,7,397.29
201,off,6,0.133296,0.200,7,1725.79
202,off,6,0.159705,0.200,7,397.27
203,off,6,0.136105,0.400,7,1727.34
204,off,6,0.146437,0.200,7,405.80
205,off,6,0.126161,0.400,7,1725.14
206,off,6,0.177645,0.000,7,397.84
207,off,6,0.142114,0.200,7,1725.94
208,off,6,0.133871,0.200,7,396.18
209,off,6,0.132961,0.200,7,1724.37
210,off,6,0.147842,0.200,7,397.18
211,off,6,0.137362,0.200,7,1727.49
212,off,6,0.116713,0.200,7,397.09
213,off,6,0.147921,0.200,7,1732.30
214,off,6,0.148665,0.200,7,396.64
215,off,6,0.170881,0.000,7,1729.51
216,off,6,0.153072,0.200,7,397.59
217,off,6,0.137149,0.200,7,1727.98
218,off,6,0.140638,0.200,7,397.64
219,off,6,0.184252,0.000,7,1726.06
220,off,6,0.113902,0.400,7,398.21
221,off,6,0.127933,0.200,7,1727.98
222,off,6,0.153580,0.400,7,398.85
223,off,6,0.154426,0.200,7,1726.20
224,off,6,0.147164,0.200,7,397.15
225,off,6,0.138432,0.400,7,1725.84
226,off,6,0.121229,0.400,7,397.20
227,off,6,0.135759,0.200,7,1726.61
228,off,6,0.118591,0.200,7,398.07
229,off,6,0.144218,0.200,7,1725.81
230,off,6,0.134873,0.200,7,398.07
231,off,6,0.163195,0.000,7,1731.93
232,off,6,0.155407,0.200,7,399.53
233,off,6,0.135041,0.200,7,1733.44
234,off,6,0.141384,0.200,7,397.99
235,off,6,0.150600,0.200,7,1726.48
236,off,6,0.136438,0.400,7,396.31
237,off,6,0.158463,0.400,7,1727.00
238,off,6,0.145445,0.200,7,397.74
239,off,6,0.138808,0.400,7,1726.33
240,off,6,0.133671,0.400,7,398.53
241,off,6,0.149757,0.200,7,1728.91
242,off,6,0.141929,0.000,7,398.20
243,off,6,0.129652,0.400,7,1727.66
244,off,6,0.129385,0.200,7,396.12
245,off,6,0.149618,0.200,7,1726.78
246,off,6,0.137701,0.400,7,398.41
247,off,6,0.155391,0.000,7,1727.11
248,off,6,0.115798,0.400,7,394.76
249,off,6,0.146575,0.200,7,1725.49
250,off,6,0.138377,0.400,7,397.46
251,off,6,0.147736,0.200,7,1729.00
252,off,6,0.153946,0.200,7,404.37
253,off,6,0.146307,0.200,7,1813.82
254,off,6,0.130009,0.200,7,399.13
255,off,6,0.156724,0.200,7,1718.22
256,off,6,0.143379,0.400,7,398.99
257,off,6,0.130093,0.200,7,1717.14
258,off,6,0.135847,0.200,7,396.16
259,off,6,0.131421,0.200,7,1720.32
260,off,6,0.153008,0.200,7,396.77
261,off,6,0.147652,0.200,2,1719.82
262,off,6,0.139705,0.400,7,397.54
263,off,6,0.142239,0.200,7,1719.69
264,off,6,0.158152,0.000,7,396.94
265,off,6,0.147135,0.400,7,1721.57
266,off,6,0.134614,0.400,7,394.25
267,off,6,0.129337,0.200,7,1719.22
268,off,6,0.158955,0.200,7,396.79
269,off,6,0.129693,0.400,7,1718.16
270,off,6,0.150702,0.200,7,395.54
271,off,6,0.163951,0.200,7,1732.90
272,off,6,0.132303,0.200,7,394.73
273,off,6,0.123087,0.400,7,1725.01
274,off,6,0.137882,0.200,7,395.71
275,off,6,0.148552,0.200,7,1724.98
276,off,6,0.142697,0.200,7,393.89
277,off,6,0.133887,0.200,7,1725.34
278,off,6,0.135444,0.200,7,396.10
279,off,6,0.142059,0.200,7,1726.90
280,off,6,0.138273,0.200,7,395.10
281,off,6,0.128059,0.200,7,1726.89
282,off,6,0.144925,0.200,7,395.02
283,off,6,0.142478,0.200,7,1724.73
284,off,6,0.134299,0.400,7,398.14
285,off,6,0.140605,0.400,7,1731.01
286,off,6,0.142886,0.200,7,397.49
287,off,6,0.122472,0.400,7,1740.46
288,off,6,0.130151,0.400,7,398.91
289,off,6,0.137807,0.200,7,1732.84
290,off,6,0.143313,0.000,7,400.59
291,off,6,0.136398,0.200,7,1729.21
292,off,6,0.133101,0.200,7,392.58
293,off,6,0.123368,0.200,7,1708.48
294,off,6,0.141341,0.200,7,393.76
295,off,6,0.137977,0.200,7,1706.10
296,off,6,0.145478,0.200,7,392.08
297,off,6,0.140583,0.200,7,1707.34
298,off,6,0.139137,0.200,7,393.96
299,off,6,0.149387,0.200,7,1708.81
